Account_ID,Account_Name,Amount,Closed,Product_Name,Product_Owned,Propensity_to_Buy
0014x00001KSH3nAAH,"Omega, Inc.",125000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",76744,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15501,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",400000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",87250,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",29000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",31002,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",14261,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",40000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",4014,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",780,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",45000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",2332,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",300000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",19078,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",60000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",22000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",4500,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",348837,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",24170,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15501,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",232558,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",775073,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",163680,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",80000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",232558,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",110000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",9166,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",11627,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",250000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",40000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",13000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",9600,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",289473,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20151,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",25000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",90000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",149000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",46504,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",12977,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",61000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",38617,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",500000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",290697,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",821578,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",101000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",4600,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",105000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",5000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",250000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",12269,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",11685,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",23252,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",3613,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",300000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",250000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",18404,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",1560,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",145001,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",23252,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",116279,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",158860,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",25000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",232522,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",25301,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",101000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",12269,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15501,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",31002,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",16867,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",16867,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",170000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",265075,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",193759,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",7000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",111000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",89488,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",101000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",5500,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",80000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",19000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",360000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",1162,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",3000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",110000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",35000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",13054,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",46504,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",2000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",1,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",77507,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",35000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",9000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",58139,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",229000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",270000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",85526,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10075,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",26122,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",40000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",112000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",190000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",5000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",3470,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",35000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",18000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",73619,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",131000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",620,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",295994,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",8300,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",184000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",155014,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",101000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",101000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",29203,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",17500,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",155014,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",166000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",11000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",105000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",197000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",5000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",135486,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",31002,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",105000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",110000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",105000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",61349,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",34883,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",40000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",25000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",125000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",35000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",2600,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",500000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",77507,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",500000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",12000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",620058,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",47000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",105263,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",101000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",190000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20151,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",70000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",60240,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",30791,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",65789,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",240963,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",60263,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",18404,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",1315,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",58139,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",10000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",5000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",2500,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,FALSE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",39997,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",101000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",749998,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",500000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",120000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",750000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",80000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",900000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",50000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",85889,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",77507,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",100759,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",387536,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",153374,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",15000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",4500,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",65262,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",1000000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",400000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",12000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",314744,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",320000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",75000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",24800,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",29065,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",7750,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",20000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",155014,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",17372,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",92024,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",200000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",155014,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",25000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",25000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",150000,TRUE,Do Not Include,,
0014x00001KSH3nAAH,"Omega, Inc.",190000,TRUE,Do Not Include,,
